Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
assertNonEmptyArray,0.251,0.251,1,../../../packages/features/bookings/lib/handleNewBooking.ts:704:29,0.251
Identifier: Appointment,0.251,0.084,3,../../../packages/app-store/exchange2013calendar/lib/CalendarService.ts:70:72,0.173
Identifier: ZodObject<{ id: ZodString,0.251,0.251,1,../../../packages/prisma/zod/attribute.ts:20:58,0.251
Identifier: MultiValue<{ value: numbe,0.250,0.125,2,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:272:27,0.133
Identifier: { fontWeight: number; lin,0.247,0.247,1,../../../packages/emails/src/templates/DailyVideoDownloadRecordingEmail.tsx:55:9,0.247
Identifier: Component,0.247,0.082,3,../../../packages/features/form-builder/FormBuilderField.tsx:253:7,0.184
Identifier: TeamFindUniqueArgs<Intern,0.247,0.062,4,../../../packages/prisma/extensions/exclude-pending-payment-teams.ts:38:49,0.141
Identifier: ZodObject<{ defaultLabel:,0.245,0.245,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:456:39,0.245
Identifier: { updatedAt: Date; teamId,0.245,0.082,3,../../../packages/features/flags/features.repository.ts:73:16,0.169
Identifier: ZodObject<{ end: ZodOptio,0.243,0.243,1,../../../packages/prisma/zod-utils.ts:294:47,0.243
Identifier: { name: string | null; id,0.242,0.242,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:535:33,0.242
Identifier: { id: number; isOrganizat,0.242,0.242,1,src/modules/billing/billing.processor.ts:32:21,0.242
Identifier: { id: number; uid: string,0.240,0.120,2,../../../packages/features/bookings/lib/handleNewBooking.ts:1855:18,0.157
formatLocalizedDateTime,0.240,0.120,2,../../../packages/lib/date-fns/index.ts:86:5,0.206
"Identifier: ""success"" | ""warning"" | """,0.240,0.080,3,../../../packages/ui/components/dialog/ConfirmationDialogContent.tsx:55:14,0.166
Identifier: { url: string | null; },0.240,0.120,2,../../../packages/trpc/server/routers/viewer/organizations/publish.handler.ts:56:18,0.131
Identifier: { email: string; id: numb,0.239,0.239,1,../../../packages/features/ee/dsync/lib/users/createUsersAndConnectToOrg.ts:72:9,0.239
Identifier: (where: UserWhereInput) =,0.239,0.239,1,../../../packages/core/getUserAvailability.ts:158:41,0.239
Expose,0.239,0.119,2,../../../packages/platform/types/event-types/event-types_2024_06_14/inputs/create-event-type.input.ts:421:4,0.182
Identifier: { id: number; credentialI,0.238,0.238,1,../../../packages/features/bookings/lib/handleNewBooking.ts:966:8,0.238
useOptions,0.237,0.237,1,../../../packages/features/schedules/components/Schedule.tsx:416:8,0.237
inviteMembers,0.237,0.118,2,../../../packages/trpc/server/routers/viewer/teams/inviteMember/inviteMember.handler.ts:294:15,0.217
createContext,0.236,0.118,2,../../../packages/features/data-table/lib/context.tsx:31:13,0.176
Identifier: { dependencyData?: TDepen,0.236,0.118,2,../../../packages/lib/getConnectedApps.ts:230:11,0.158
Identifier: { value: string; label: s,0.236,0.118,2,../../../packages/features/calendars/DestinationCalendarSelector.tsx:182:15,0.154
findManyIncludeAttribute,0.235,0.235,1,../../../packages/lib/service/attribute/server/utils.ts:12:40,0.235
Identifier: { label: string; descript,0.235,0.078,3,../../../packages/emails/src/components/Info.tsx:49:12,0.139
getUserRelevantTeamRoutingForms,0.235,0.235,1,../../../packages/features/insights/server/trpc-router.ts:1752:33,0.235
Identifier: ZodObject<{ id: ZodNumber,0.234,0.234,1,../../../packages/prisma/zod-utils.ts:502:47,0.234
Identifier: { attributesOfTheOrg: { n,0.234,0.117,2,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:313:24,0.158
Identifier: { name: string; logo: str,0.234,0.117,2,../../../packages/trpc/server/routers/viewer/oAuth/addClient.handler.ts:27:27,0.134
Identifier: { createdAt: Date; update,0.233,0.233,1,../../../packages/features/auth/lib/next-auth-custom-adapter.ts:56:13,0.233
Identifier: { limit?: number | null |,0.232,0.232,1,../../../packages/trpc/server/routers/viewer/teams/legacyListMembers.handler.ts:32:21,0.232
Identifier: { isFixed: boolean; creat,0.232,0.232,1,../../../packages/features/bookings/lib/handleNewBooking/loadAndValidateUsers.ts:130:7,0.232
"StringLiteral: ""308.2""",0.232,0.077,3,../../../node_modules/tzdata/timezone-data.json:1:86807,0.177
"Identifier: { ""/*"": string; name: str",0.231,0.231,1,../../../packages/app-store/apps.metadata.generated.ts:211:16,0.231
Identifier: OptionProps<LocationOptio,0.230,0.230,1,../../../packages/features/form/components/LocationSelect.tsx:95:31,0.230
buildInvitationsFromInput,0.230,0.077,3,../../../packages/trpc/server/routers/viewer/teams/inviteMember/inviteMember.handler.ts:252:22,0.145
Identifier: ScheduleUpdateInput,0.229,0.229,1,src/ee/schedules/schedules_2024_06_11/schedules.repository.ts:117:10,0.229
"Identifier: ""black""",0.227,0.113,2,../../../packages/emails/src/templates/BookingRedirectEmailNotification.tsx:24:16,0.204
Identifier: TRPCError,0.225,0.113,2,../../../packages/lib/server/getRoutedUrl.ts:141:19,0.163
Identifier: { status: BookingStatus; ,0.225,0.225,1,../../../packages/trpc/server/routers/loggedInViewer/connectAndJoin.handler.ts:189:17,0.225
Identifier: ReturnObject,0.225,0.112,2,../../../packages/emails/lib/generateIcsString.ts:98:9,0.182
getStripe,0.225,0.225,1,src/modules/billing/services/billing.service.ts:67:26,0.225
"Identifier: { ""Response ID"": number; ",0.224,0.112,2,../../../packages/features/insights/server/routing-events.ts:446:12,0.135
"Identifier: { color: ""#101010""; fontW",0.224,0.224,1,../../../packages/emails/src/components/Info.tsx:41:11,0.224
Identifier: ZodObject<{ defaultLabel:,0.223,0.223,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:457:40,0.223
fromEntriesWithDuplicateKeys,0.223,0.223,1,../../../packages/trpc/server/routers/viewer/routing-forms/findTeamMembersMatchingAttributeLogicOfRoute.handler.ts:230:11,0.223
updateUserSchedule,0.221,0.110,2,src/ee/schedules/schedules_2024_04_15/controllers/schedules.controller.ts:108:28,0.133
Identifier: { length: number; slug: s,0.220,0.220,1,../../../packages/trpc/server/routers/viewer/eventTypes/getEventTypesFromGroup.handler.ts:148:7,0.220
Identifier: { user: { name: string | ,0.220,0.220,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:531:25,0.220
deleteAllRedirectsForUsers,0.219,0.219,1,../../../packages/trpc/server/routers/viewer/organizations/adminDelete.handler.ts:48:8,0.219
"Identifier: { direction: ""ltr""; fontS",0.218,0.218,1,../../../packages/emails/src/components/V2BaseEmailHtml.tsx:131:18,0.218
getAllUserAndTeamEventTypes,0.216,0.072,3,../../../packages/trpc/server/routers/viewer/workflows/util.ts:261:28,0.131
nameOfDay,0.216,0.216,1,../../../packages/lib/weekday.ts:7:21,0.216
fromISO,0.214,0.107,2,src/modules/slots/slots-2024-09-04/services/slots.service.ts:87:10,0.119
Identifier: { name: string; slug: str,0.213,0.213,1,../../../packages/lib/server/queries/teams/index.ts:264:8,0.213
Identifier: { datePickerContainer?: s,0.212,0.106,2,../../../packages/features/bookings/Booker/components/DatePicker.tsx:75:31,0.188
Identifier: { user: { name: string | ,0.211,0.106,2,../../../packages/lib/server/repository/profile.ts:342:17,0.114
Identifier: Schema$Event,0.210,0.210,1,../../../packages/app-store/googlecalendar/lib/CalendarService.ts:467:95,0.210
handleDelete,0.210,0.210,1,../../../packages/platform/atoms/availability/wrappers/AvailabilitySettingsPlatformWrapper.tsx:126:23,0.210
Identifier: RollingLimitCustomClassNa,0.209,0.070,3,../../../packages/features/eventtypes/components/tabs/limits/EventLimitsTab.tsx:236:30,0.146
utc,0.209,0.209,1,../../../packages/trpc/server/routers/viewer/slots/util.ts:241:20,0.209
setTimeZoneRange,0.207,0.069,3,src/modules/slots/slots-2024-04-15/services/slots-output.service.ts:30:22,0.146
getFullName,0.206,0.206,1,../../../packages/features/bookings/Booker/components/hooks/useBookings.ts:188:23,0.206
Identifier: { name: string | null; id,0.204,0.204,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:532:26,0.204
Identifier: (theme: Theme) => { borde,0.203,0.203,1,../../../packages/ui/form/Select.tsx:31:17,0.203
getAppKeysFromSlug,0.203,0.051,4,../../../packages/app-store/campsite/api/callback.ts:19:45,0.079
Identifier: { createdAt: Date; update,0.202,0.202,1,../../../packages/features/auth/lib/next-auth-custom-adapter.ts:64:15,0.202
Identifier: (props: EmbedButtonProps<,0.202,0.202,1,../../../packages/features/embed/EventTypeEmbed.tsx:23:13,0.202
Identifier: { time: number | null; tr,0.202,0.202,1,../../../packages/features/ee/round-robin/roundRobinReassignment.ts:453:12,0.202
Identifier: ZodUnion<[ZodObject<{ tot,0.202,0.202,1,../../../packages/prisma/zod-utils.ts:528:57,0.202
Identifier: { user: { id: number; met,0.201,0.201,1,../../../packages/app-store/routing-forms/trpc/getResponseWithFormFields.handler.ts:87:8,0.201
handleSlotClick,0.201,0.100,2,../../../packages/features/bookings/components/AvailableTimes.tsx:128:25,0.178
Identifier: BookingStatus | undefined,0.199,0.199,1,../../../packages/app-store/locations.ts:442:9,0.199
useAutoAnimate,0.199,0.199,1,../../../packages/features/eventtypes/components/tabs/availability/EventAvailabilityTab.tsx:493:8,0.199
Identifier: { id: number; },0.199,0.199,1,../../../packages/features/bookings/lib/handleNewBooking/createBooking.ts:190:23,0.199
"Identifier: { alby: { ""/*"": string; n",0.198,0.198,1,../../../packages/app-store/appStoreMetaData.ts:6:34,0.198
Identifier: { fontSize: string; margi,0.198,0.198,1,../../../packages/emails/src/templates/TeamInviteEmail.tsx:33:9,0.198
getIntersection,0.198,0.099,2,../../../packages/lib/date-ranges.ts:261:29,0.165
handleAccountLookupFieldReason,0.197,0.099,2,../../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:26:37,0.170
resizeBase64Image,0.197,0.197,1,../../../packages/trpc/server/routers/viewer/teams/update.schema.ts:13:36,0.197
isNonEmptyArray,0.197,0.197,1,../../../packages/lib/server/getLuckyUser.ts:238:8,0.197
Identifier: { id: boolean; trigger: b,0.197,0.197,1,../../../packages/features/ee/workflows/lib/getAllWorkflows.ts:5:13,0.197
IsBoolean,0.197,0.098,2,../../../packages/platform/types/event-types/event-types_2024_06_14/inputs/booking-fields.input.ts:603:4,0.181
Identifier: { label: string; value: s,0.196,0.196,1,../../../packages/lib/getLabelValueMapFromResponses.ts:25:11,0.196
getSchemaPath,0.195,0.098,2,../../../packages/platform/types/event-types/event-types_2024_06_14/inputs/update-event-type.input.ts:184:14,0.189
Identifier: { rescheduleReason: strin,0.195,0.195,1,../../../packages/features/bookings/lib/handleNewBooking.ts:1975:8,0.195
Identifier: { hasTeamPlan: boolean; },0.194,0.194,1,../../../packages/lib/hooks/useHasPaidPlan.ts:18:22,0.194
Identifier: { profile: UserAsPersonal,0.194,0.097,2,../../../packages/features/eventtypes/lib/getPublicEvent.ts:309:14,0.103
Identifier: string | ArrayBuffer | nu,0.194,0.097,2,../../../packages/ui/components/image-uploader/ImageUploader.tsx:144:14,0.149
Identifier: { ttgetAttributesQueryBui,0.192,0.192,1,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:395:17,0.192
Identifier: Person,0.192,0.192,1,../../../packages/features/bookings/lib/handleSeats/reschedule/attendee/attendeeRescheduleSeatedBooking.ts:22:70,0.192
Identifier: { type: string; id: numbe,0.191,0.064,3,../../../packages/trpc/server/routers/viewer/apps/updateAppCredentials.handler.ts:49:12,0.135
Identifier: { _count: { userLevelSele,0.190,0.063,3,../../../packages/trpc/server/routers/loggedInViewer/myStats.handler.ts:25:19,0.073
String,0.190,0.190,1,../../../packages/platform/atoms/cal-provider/BaseCalProvider.tsx:98:66,0.190
Identifier: T,0.190,0.190,1,../../../packages/lib/server/getLuckyUser.ts:517:11,0.190
Identifier: GoogleChannelProps,0.189,0.189,1,../../../packages/app-store/googlecalendar/lib/CalendarService.ts:845:11,0.189
Identifier: { name: string; id: numbe,0.188,0.188,1,../../../packages/trpc/server/routers/viewer/teams/updateInternalNotesPresets.handler.ts:84:9,0.188
Identifier: ZodObject<{ recording: Zo,0.187,0.187,1,../../../packages/app-store/zoomvideo/lib/VideoApiAdapter.ts:62:46,0.187
Identifier: { eventType: { schedule: ,0.185,0.185,1,../../../packages/lib/event-types/getEventTypeById.ts:249:9,0.185
ThisKeyword: this,0.185,0.185,1,src/modules/redis/redis.service.ts:13:66,0.185
"Identifier: { fontFamily: ""Roboto, He",0.184,0.184,1,../../../packages/emails/src/templates/OrganizerPaymentRefundFailedEmail.tsx:38:17,0.184
Parse,0.183,0.183,1,../../../packages/app-store/exchangecalendar/lib/CalendarService.ts:60:57,0.183
"Identifier: [T, ...T[]]",0.183,0.092,2,../../../packages/lib/server/getLuckyUser.ts:518:17,0.106
IsInt,0.182,0.061,3,../../../packages/platform/types/teams/outputs/team.output.ts:6:4,0.101
Identifier: number | true | null | un,0.182,0.182,1,../../../packages/features/bookings/lib/handleCancelBooking.ts:219:26,0.182
Identifier: { fontWeight: number; },0.181,0.181,1,../../../packages/emails/src/templates/VerifyEmailByCode.tsx:22:9,0.181
Identifier: ContactRecord[],0.181,0.181,1,../../../packages/app-store/salesforce/lib/CrmService.ts:442:23,0.181
Identifier: Omit<{ name: string; slug,0.180,0.180,1,../../../packages/lib/server/queries/teams/index.ts:252:55,0.180
ThisKeyword: this,0.180,0.180,1,../../../packages/platform/types/event-types/event-types_2024_06_14/inputs/booking-limits-count.input.ts:75:46,0.180
setAssignRRMembersUsingSegment,0.180,0.090,2,../../../packages/features/eventtypes/components/AddMembersWithSwitch.tsx:147:28,0.136
addUserSelectedCalendar,0.180,0.090,2,src/modules/selected-calendars/controllers/selected-calendars.controller.ts:44:36,0.103
Identifier: ZodUnion<[ZodObject<{ lab,0.180,0.180,1,../../../packages/features/insights/lib/types.ts:36:43,0.180
getRecurringFreq,0.180,0.090,2,../../../packages/lib/recurringStrings.ts:26:13,0.090
Identifier: { type: string; id: numbe,0.179,0.090,2,../../../packages/app-store/salesforce/lib/CrmService.ts:90:26,0.142
generateUsernameSuggestion,0.179,0.179,1,../../../packages/lib/server/username.ts:256:39,0.179
OpenBracketToken: any,0.179,0.089,2,../../../packages/lib/defaultEvents.ts:141:29,0.124
Identifier: { id: number; timeZone: s,0.179,0.060,3,../../../packages/core/getUserAvailability.ts:345:19,0.085
Identifier: { start: string | null; e,0.179,0.179,1,src/ee/bookings/2024-08-13/services/input.service.ts:306:11,0.179
Identifier: { name: string | null; em,0.178,0.178,1,../../../packages/lib/payment/handlePaymentSuccess.ts:38:43,0.178
Identifier: { fontWeight: number; },0.177,0.177,1,../../../packages/emails/src/templates/VerifyAccountEmail.tsx:29:9,0.177
createMeetingWithCalVideo,0.177,0.059,3,../../../packages/core/videoClient.ts:119:33,0.097
Identifier: { id: string; createdAt: ,0.176,0.176,1,../../../packages/trpc/server/routers/viewer/webhook/edit.handler.ts:57:9,0.176
Identifier: ({ team: { name: string; ,0.176,0.088,2,../../../packages/lib/server/repository/workflow.ts:232:20,0.129
FirstLiteralToken: 1,0.176,0.088,2,../../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:246:49,0.159
randomString,0.176,0.044,4,src/modules/organizations/controllers/teams/schedules/organizations-teams-schedules.e2e-spec.ts:108:61,0.073
pushEvent,0.174,0.174,1,../../../packages/app-store/BookingPageTagManager.tsx:71:59,0.174
"Identifier: Pick<any, ""length"" | ""tit",0.173,0.173,1,../../../packages/app-store/metapixel/components/EventTypeAppCardInterface.tsx:20:37,0.173
getUserById,0.173,0.173,1,../../../packages/features/tasker/tasks/triggerNoShow/common.ts:133:25,0.173
Identifier: { value: JsonValue; crede,0.172,0.172,1,../../../packages/features/calendar-cache/calendar-cache.repository.ts:80:11,0.172
Identifier: AppFrontendPayload,0.169,0.056,3,../../../packages/ui/components/apps/AppCard.tsx:151:55,0.116
Identifier: Response<Session>,0.168,0.056,3,../../../packages/features/ee/teams/lib/payments.ts:103:9,0.070
Identifier: number[] | null,0.168,0.168,1,../../../packages/app-store/routing-forms/lib/handleResponse.ts:200:41,0.168
getConjunctions,0.168,0.168,1,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/config.ts:86:13,0.168
Identifier: Omit<{ name: string; slug,0.165,0.165,1,../../../packages/lib/server/queries/teams/index.ts:354:55,0.165
UseGuards,0.165,0.083,2,src/modules/organizations/controllers/webhooks/organizations-webhooks.controller.ts:45:2,0.150
isRouterLinkedField,0.165,0.165,1,../../../packages/app-store/routing-forms/trpc/formMutation.handler.ts:257:15,0.165
patch,0.165,0.055,3,src/modules/organizations/controllers/event-types/organizations-event-types.e2e-spec.ts:537:37,0.111
mapAttendees,0.164,0.164,1,../../../packages/lib/CalendarService.ts:130:22,0.164
Identifier: HTMLImageElement,0.164,0.164,1,../../../packages/ui/components/image-uploader/Common.tsx:49:10,0.164
Identifier: Uint8Array,0.163,0.163,1,../../../packages/lib/hooks/useNotifications.tsx:164:9,0.163
test,0.162,0.081,2,../../../packages/trpc/server/routers/viewer/teams/util.ts:1:13,0.083
isTokenValid,0.161,0.081,2,../../../packages/app-store/hubspot/lib/CrmService.ts:154:10,0.146
createOAuthClient,0.161,0.054,3,src/modules/oauth-clients/controllers/oauth-client-users/oauth-client-users.controller.e2e-spec.ts:448:46,0.120
Identifier: ZodObject<{ id: ZodString,0.161,0.161,1,../../../packages/prisma/zod/domainwidedelegation.ts:22:69,0.161
"Identifier: ({ eventTypes, isEventTyp",0.160,0.160,1,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:382:14,0.160
Identifier: { id: number; createdAt: ,0.159,0.079,2,../../../packages/features/instant-meeting/handleInstantMeeting.ts:336:20,0.123
removeAllRanges,0.158,0.079,2,../../../packages/features/embed/Embed.tsx:852:23,0.140
getRequest,0.158,0.079,2,src/modules/auth/decorators/get-user/get-user.decorator.ts:5:13,0.092
Identifier: { readonly BEFORE_EVENT: ,0.158,0.079,2,../../../packages/features/ee/workflows/lib/reminders/reminderScheduler.ts:193:27,0.148
getWebexAppKeys,0.158,0.158,1,../../../packages/app-store/webex/api/callback.ts:15:8,0.158
"Identifier: { ""/*"": string; name: str",0.157,0.157,1,../../../packages/app-store/apps.metadata.generated.ts:128:8,0.157
Identifier: EventTypeColor_2024_06_14,0.157,0.078,2,../../../packages/lib/event-types/transformers/api-to-internal/event-colors.ts:13:25,0.143
Identifier: ({ ...props }: SingleValu,0.157,0.078,2,../../../packages/platform/atoms/destination-calendar/DestinationCalendarSelector.tsx:142:20,0.120
Identifier: { connectedCalendars: ({ ,0.155,0.078,2,../../../packages/lib/getConnectedDestinationCalendars.ts:245:27,0.080
usageTrackingExtention,0.155,0.155,1,../../../packages/prisma/index.ts:60:13,0.155
translateEvent,0.155,0.077,2,../../../packages/app-store/larkcalendar/lib/CalendarService.ts:147:30,0.112
ThisKeyword: this,0.154,0.039,4,../../../packages/emails/templates/organization-email-verification.ts:28:10,0.111
Identifier: VitalClient | null,0.154,0.154,1,../../../packages/app-store/vital/lib/client.ts:25:22,0.154
Identifier: { path: string[]; equals:,0.153,0.153,1,../../../packages/features/ee/organizations/lib/orgDomains.ts:130:32,0.153
Identifier: { background: string; bor,0.153,0.153,1,../../../packages/features/kbar/Kbar.tsx:338:15,0.153
Identifier: Date,0.152,0.152,1,../../../packages/features/schedules/components/Schedule.tsx:378:18,0.152
Identifier: { id: number; },0.152,0.152,1,../../../packages/trpc/server/routers/viewer/eventTypes/duplicate.handler.ts:104:19,0.152
Identifier: { fontSize: string; fontW,0.152,0.152,1,../../../packages/emails/src/templates/DailyVideoDownloadTranscriptEmail.tsx:44:9,0.152
Identifier: { showSearch: boolean; },0.152,0.152,1,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/BasicConfig.ts:362:21,0.152
Identifier: 403,0.151,0.151,1,../../../packages/features/bookings/lib/handleNewBooking/checkIfBookerEmailIsBlocked.ts:53:25,0.151
any,0.151,0.075,2,../../../packages/features/bookings/lib/getBookingResponsesSchema.ts:33:48,0.106
Identifier: { name: string; slug: str,0.151,0.151,1,../../../packages/lib/server/queries/teams/index.ts:366:8,0.151
Identifier: { title: string; user: { ,0.148,0.074,2,../../../packages/trpc/server/routers/viewer/workflows/util.ts:556:11,0.080
setSelectedMode,0.148,0.074,2,../../../packages/app-store/giphy/components/SearchDialog.tsx:96:25,0.084
Identifier: { notes: string | null; i,0.147,0.147,1,../../../packages/features/webhooks/lib/scheduleTrigger.ts:535:11,0.147
Identifier: { location: string; userF,0.147,0.147,1,../../../packages/features/webhooks/lib/scheduleTrigger.ts:255:11,0.147
Identifier: { url: string; message: s,0.146,0.073,2,../../../packages/trpc/server/routers/viewer/teams/create.handler.ts:89:13,0.089
"Identifier: LRUCache<string, Session,",0.146,0.146,1,../../../packages/features/auth/lib/getServerSession.ts:18:6,0.146
getAttributesAssignedToMembersOfTeam,0.146,0.073,2,../../../packages/lib/service/attribute/server/getAttributes.ts:361:27,0.121
Identifier: { name: string; slug: str,0.146,0.146,1,../../../packages/trpc/server/routers/viewer/eventTypes/duplicate.handler.ts:104:12,0.146
getOutputSeatedBooking,0.146,0.146,1,src/ee/bookings/2024-08-13/services/output.service.ts:247:10,0.146
getSuccessUser,0.146,0.073,2,src/modules/auth/strategies/api-auth/api-auth.strategy.ts:131:47,0.108
Identifier: EmailData[],0.145,0.145,1,../../../packages/features/ee/workflows/lib/reminders/emailReminderManager.ts:116:26,0.145
Identifier: EmailData,0.145,0.145,1,../../../packages/features/ee/workflows/lib/reminders/emailReminderManager.ts:116:14,0.145
Identifier: { skipContactOwner?: bool,0.145,0.072,2,../../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:65:27,0.091
Identifier: { status: BookingStatus; ,0.145,0.145,1,../../../packages/features/tasker/tasks/triggerNoShow/getBooking.ts:71:9,0.145
Identifier: Directory,0.143,0.143,1,../../../packages/trpc/server/routers/viewer/dsync/get.handler.ts:53:9,0.143
createMeeting,0.143,0.048,3,../../../packages/core/videoClient.ts:208:9,0.067
Identifier: { length: number; slug: s,0.143,0.143,1,../../../packages/core/builders/CalendarEvent/builder.ts:156:11,0.143
Identifier: { status: BookingStatus; ,0.143,0.143,1,../../../packages/features/bookings/lib/getUserBooking.ts:62:9,0.143
generateOffice365AuthUrl,0.143,0.048,3,src/modules/conferencing/controllers/conferencing.controller.ts:122:27,0.083
Identifier: SerializableForm<{ user: ,0.142,0.142,1,../../../packages/lib/server/getRoutedUrl.ts:140:16,0.142
Identifier: { notes: string | null; i,0.142,0.142,1,../../../packages/trpc/server/routers/loggedInViewer/outOfOffice.handler.ts:436:9,0.142
"StringLiteral: ""1927""",0.142,0.142,1,../../../node_modules/tzdata/timezone-data.json:1:185154,0.142
"Identifier: (event: Pick<BookerEvent,",0.142,0.142,1,../../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:16:52,0.142
"Identifier: ""center""",0.141,0.141,1,../../../packages/emails/src/templates/AdminOrganizationNotificationEmail.tsx:38:14,0.141
transformInputCreateTeamEventType,0.141,0.047,3,src/modules/organizations/services/event-types/input.service.ts:29:34,0.082
Identifier: { id: string; appId: stri,0.141,0.141,1,../../../packages/features/webhooks/lib/getWebhooks.ts:80:9,0.141
salesforceCreateEvent,0.140,0.047,3,../../../packages/app-store/salesforce/lib/CrmService.ts:296:26,0.088
Identifier: GetRecurringSeatedBooking,0.138,0.138,1,src/ee/bookings/2024-08-13/services/output.service.ts:426:11,0.138
Identifier: { busy: EventBusyDetails[,0.137,0.137,1,../../../packages/core/getUserAvailability.ts:587:9,0.137
Identifier: typeof LightningAddress,0.137,0.137,1,../../../packages/app-store/alby/lib/PaymentService.ts:49:31,0.137
Identifier: typeof BadRequestExceptio,0.137,0.068,2,src/ee/schedules/schedules_2024_04_15/inputs/create-availability.input.ts:23:10,0.117
Identifier: { clientSecret: string; n,0.137,0.137,1,../../../packages/trpc/server/routers/viewer/oAuth/addClient.handler.ts:32:9,0.137
Identifier: { id: number; enabled: bo,0.136,0.136,1,../../../packages/trpc/server/routers/loggedInViewer/outOfOfficeReasons.handler.ts:10:9,0.136
useIsPlatform,0.136,0.068,2,../../../packages/features/apps/components/AppListCard.tsx:80:8,0.108
Identifier: HubspotToken,0.135,0.027,5,../../../packages/app-store/hubspot/lib/CrmService.ts:118:26,0.079
Identifier: { id: number; user: { nam,0.135,0.135,1,../../../packages/trpc/server/routers/viewer/organizations/listOtherTeamMembers.handler.ts:108:27,0.135
Identifier: { id: number; name: strin,0.135,0.135,1,../../../packages/features/insights/server/routing-events.ts:775:18,0.135
Identifier: { organizationId: number;,0.134,0.067,2,../../../packages/trpc/server/routers/viewer/organizations/create.handler.ts:268:14,0.099
Identifier: (eventType: { id?: number,0.133,0.133,1,../../../packages/core/getUserAvailability.ts:260:53,0.133
Identifier: string | boolean,0.133,0.133,1,../../../packages/lib/constants.ts:102:13,0.133
Identifier: { title: string; location,0.132,0.132,1,../../../packages/features/bookings/lib/handleCancelBooking.ts:219:43,0.132
Identifier: { isDynamic: boolean; per,0.131,0.131,1,../../../packages/lib/defaultEvents.ts:137:6,0.131
"Identifier: { reasonEnum: ""SALESFORCE",0.131,0.131,1,../../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:27:13,0.131
Identifier: { id: number; timeZone: s,0.130,0.130,1,../../../packages/lib/server/repository/travelSchedule.ts:17:11,0.130
createUserEventType,0.128,0.128,1,src/ee/event-types/event-types_2024_06_14/services/event-types.service.ts:197:50,0.128
Identifier: SubscriptionItem | undefi,0.127,0.063,2,src/modules/billing/services/billing.service.ts:243:9,0.124
Identifier: { id: number; user: { nam,0.127,0.127,1,../../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:75:27,0.127
Identifier: <T extends FieldValues>(p,0.127,0.127,1,../../../packages/features/eventtypes/components/BulkEditDefaultForEventsModal.tsx:50:10,0.127
setKeyword,0.126,0.126,1,../../../packages/app-store/giphy/components/SearchDialog.tsx:93:16,0.126
Identifier: { id: string; enabled: bo,0.126,0.126,1,../../../packages/lib/server/repository/domainWideDelegation.ts:120:11,0.126
Identifier: { label: string; value: s,0.126,0.126,1,../../../packages/ui/components/form/checkbox/MultiSelectCheckboxes.tsx:91:8,0.126
buildAttendeesList,0.125,0.031,4,../../../packages/core/builders/CalendarEvent/director.ts:50:53,0.072
startCase,0.125,0.125,1,../../../packages/features/insights/server/routing-events.ts:441:39,0.125
Identifier: () => void,0.125,0.125,1,../../../packages/platform/atoms/hooks/schedules/useUpdateSchedule.ts:17:48,0.125
Identifier: ({ profile: UserAsPersona,0.124,0.124,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:233:18,0.124
Identifier: { id: string; createdAt: ,0.123,0.123,1,../../../packages/features/ee/api-keys/lib/findValidApiKey.ts:23:9,0.123
ApiOperation,0.123,0.061,2,src/modules/stripe/controllers/stripe.controller.ts:44:4,0.112
"Identifier: typeof import(""/home/ssal",0.122,0.061,2,../../../packages/ui/components/hover-card/index.tsx:12:24,0.111
reqBodyWithEnd,0.122,0.122,1,../../../packages/features/bookings/lib/handleNewBooking/getBookingData.ts:33:8,0.122
"Identifier: { around: { ""/*"": string;",0.121,0.121,1,../../../packages/app-store/bookerApps.metadata.generated.ts:51:13,0.121
"Identifier: <Option, IsMulti extends ",0.120,0.120,1,../../../packages/ui/components/form/select/components.tsx:57:13,0.120
Identifier: { parent: ({ organization,0.120,0.120,1,../../../packages/trpc/server/routers/viewer/teams/inviteMember/utils.ts:106:15,0.120
"StringLiteral: ""788.0666666666666""",0.119,0.119,1,../../../node_modules/tzdata/timezone-data.json:1:21986,0.119
getStripeCustomerIdFromUserId,0.119,0.119,1,../../../packages/features/ee/teams/lib/payments.ts:57:54,0.119
