Function Name,Self (ms),Duration (ms),Location
update,8.973,8.973,../../../packages/lib/server/repository/domainWideDelegation.ts:160:13
createMany,8.972,8.972,../../../packages/features/ee/dsync/lib/users/createUsersAndConnectToOrg.ts:33:8
update,8.970,8.970,../../../packages/features/bookings/lib/handleSeats/reschedule/owner/combineTwoSeatedBookings.ts:75:22
Identifier: { identity_provider: stri,8.959,8.959,../../../packages/platform/atoms/cal-provider/CalProvider.tsx:21:45
update,8.958,8.958,../../../packages/app-store/salesforce/lib/CrmService.ts:120:12
upsert,8.958,8.958,../../../packages/features/handleCreatePhoneCall.ts:64:34
preventDefault,8.942,8.942,../../../packages/features/ee/impersonation/components/ImpersonatingBanner.tsx:23:30
extend,8.938,8.938,../../../packages/app-store/salesforce/zod.ts:37:29
useWatch,8.926,8.926,../../../packages/features/webhooks/components/WebhookTestDisclosure.tsx:10:59
lazy,8.923,19.169,../../../packages/prisma/zod/workspaceplatform.ts:31:78
object,8.913,8.913,../../../packages/trpc/server/routers/viewer/attributes/assignUserToAttribute.schema.ts:11:43
union,8.910,8.910,../../../packages/prisma/zod/payment.ts:10:51
create,8.902,8.902,src/modules/users/users.repository.ts:27:12
extend,8.894,8.894,../../../packages/trpc/server/routers/viewer/bookings/editLocation.schema.ts:7:40
createMany,8.891,8.891,../../../packages/lib/server/repository/eventType.ts:131:46
findUniqueOrThrow,8.890,15.769,../../../packages/features/bookings/lib/handleCancelBooking.ts:78:16
object,8.878,8.878,../../../packages/trpc/server/routers/viewer/eventTypes/getByViewer.schema.ts:12:37
flat,8.875,10.302,../../../node_modules/@calcom/trpc/server/routers/loggedInViewer/setDestinationCalendar.handler.ts:23:45
findFirst,8.869,8.869,../../../packages/trpc/server/routers/viewer/slots/reserveSlot.handler.ts:43:39
replace,8.859,8.859,../../../packages/ui/components/form/timezone-select/TimezoneSelect.tsx:103:16
object,8.850,8.850,../../../packages/prisma/zod-utils.ts:73:42
classNames,8.849,8.849,../../../packages/features/bookings/Booker/Booker.tsx:504:18
findUniqueOrThrow,8.845,34.376,../../../packages/trpc/server/routers/viewer/bookings/confirm.handler.ts:60:12
findFirst,8.843,19.320,../../../packages/features/tasker/tasks/crm/lib/buildCalendarEvent.ts:7:75
lazy,8.837,16.295,../../../packages/prisma/zod/userfeatures.ts:23:68
object,8.829,8.829,../../../node_modules/@calcom/trpc/server/routers/viewer/teams/inviteMember/inviteMember.schema.ts:15:22
findFirst,8.829,8.829,../../../packages/features/tasker/tasks/crm/lib/buildCalendarEvent.ts:8:24
Identifier: ForwardRefExoticComponent,8.826,8.826,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:519:40
update,8.818,8.818,../../../packages/features/bookings/lib/handleSeats/reschedule/attendee/attendeeRescheduleSeatedBooking.ts:70:15
findUniqueOrThrow,8.816,8.816,../../../packages/features/bookings/lib/handleNewBooking/getEventTypesFromDB.ts:19:12
getVerifiedNumbers,8.808,9.831,../../../packages/trpc/server/routers/viewer/workflows/_router.tsx:185:11
array,8.808,22.463,../../../packages/prisma/zod-utils.ts:355:16
findMany,8.805,8.805,src/modules/ooo/repositories/ooo.repository.ts:55:11
splitLink,8.801,11.332,../../../packages/trpc/react/trpc.ts:80:19
create,8.795,8.795,../../../packages/features/auth/lib/passwordResetRequest.ts:16:10
update,8.794,8.794,../../../packages/trpc/server/routers/viewer/workflows/util.ts:97:14
findMany,8.776,10.636,../../../packages/trpc/server/routers/viewer/teams/update.handler.ts:25:29
Identifier: any,8.774,8.774,../../../packages/features/eventtypes/components/EditWeightsForAllTeamMembers.tsx:321:19
update,8.763,8.763,../../../packages/trpc/server/routers/viewer/bookings/addGuests.handler.ts:92:33
pick,8.742,8.742,../../../packages/lib/server/queries/teams/index.ts:436:38
monitorCallbackAsync,8.727,10.051,../../../packages/features/bookings/lib/handleNewBooking.ts:366:26
lazy,8.719,34.484,../../../packages/prisma/zod/instantmeetingtoken.ts:25:82
findFirst,8.718,16.354,../../../packages/trpc/server/routers/viewer/workflows/delete.handler.ts:17:29
union,8.717,14.282,../../../packages/prisma/zod/app_routingforms_formresponse.ts:9:51
extend,8.709,8.709,../../../packages/prisma/zod/availability.ts:27:81
lazy,8.682,21.123,../../../packages/prisma/zod/app_routingforms_incompletebookingactions.ts:10:38
create,8.661,8.661,../../../packages/features/auth/lib/next-auth-custom-adapter.ts:74:83
object,8.660,8.660,../../../packages/app-store/webex/lib/VideoApiAdapter.ts:36:25
findMany,8.641,8.641,../../../packages/trpc/server/routers/viewer/slots/util.ts:823:12
$transaction,8.640,21.902,src/modules/tokens/tokens.repository.ts:71:46
map,8.638,8.638,../../../packages/trpc/server/routers/loggedInViewer/appCredentialsByType.handler.ts:18:56
object,8.634,8.634,../../../packages/features/tasker/tasks/triggerFormSubmittedNoEvent/triggerFormSubmittedNoEventWebhook.ts:33:8
forwardRef,8.630,8.630,../../../packages/features/data-table/components/DataTableSelectionBar.tsx:49:8
map,8.629,8.629,../../../packages/features/form-builder/Components.tsx:241:28
upsert,8.628,17.279,../../../packages/trpc/server/routers/viewer/slots/reserveSlot.handler.ts:61:39
"Identifier: ""a"" | ""button""",8.625,8.625,../../../packages/ui/components/dropdown/Dropdown.tsx:148:18
Identifier: Widgets,8.617,9.874,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/uiConfig.tsx:84:8
findUnique,8.613,8.613,../../../packages/lib/server/repository/user.ts:748:17
object,8.599,9.990,../../../packages/prisma/zod-utils.ts:76:54
findFirst,8.591,8.591,../../../packages/lib/server/repository/organization.ts:330:31
object,8.580,8.580,../../../packages/trpc/server/routers/viewer/teams/inviteMember/inviteMember.schema.ts:15:22
union,8.569,24.714,../../../node_modules/@calcom/trpc/server/routers/viewer/teams/inviteMember/inviteMember.schema.ts:10:19
object,8.566,8.566,../../../packages/app-store/routing-forms/trpc/report.schema.ts:6:18
useFormContext,8.565,8.565,../../../packages/ui/components/form/inputs/HintOrErrors.tsx:18:8
array,8.560,8.560,../../../packages/trpc/server/routers/viewer/eventTypes/types.ts:54:18
getUserAvailability,8.558,13.276,../../../packages/trpc/server/routers/viewer/teams/getMemberAvailability.handler.ts:32:16
findUnique,8.554,11.307,../../../packages/trpc/server/routers/viewer/auth/createAccountPassword.handler.ts:15:44
lazy,8.550,8.550,../../../packages/prisma/zod/schedule.ts:25:68
lazy,8.539,29.796,../../../packages/prisma/zod/travelschedule.ts:23:13
object,8.526,8.526,../../../packages/trpc/server/routers/viewer/workflows/getAllActiveWorkflows.schema.ts:43:13
findFirst,8.521,10.604,../../../packages/features/bookings/lib/get-booking.ts:119:27
lazy,8.511,23.252,../../../packages/prisma/zod/platformoauthclient.ts:35:82
Identifier: any,8.507,8.507,../../../packages/features/form/components/LocationSelect.tsx:110:15
literal,8.505,8.505,../../../packages/prisma/zod-utils.ts:50:32
merge,8.505,38.073,../../../packages/features/form-builder/schema.ts:232:27
$transaction,8.503,8.503,../../../packages/features/auth/signup/utils/createOrUpdateMemberships.ts:20:21
extend,8.495,8.495,../../../packages/prisma/zod/notificationssubscriptions.ts:20:109
monitorCallbackAsync,8.490,61.874,../../../packages/trpc/server/routers/viewer/slots/util.ts:1001:81
map,8.483,8.483,../../../packages/features/webhooks/components/WebhookForm.tsx:196:21
map,8.475,8.475,../../../packages/features/ee/teams/components/TeamList.tsx:56:11
query,8.472,14.337,../../../packages/features/insights/server/trpc-router.ts:917:42
Identifier: { schedule: number | null,8.471,138.913,../../../packages/lib/event-types/getEventTypeById.ts:240:19
router,8.470,40.661,../../../packages/trpc/server/routers/viewer/workflows/_router.tsx:36:39
t,8.468,8.468,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:139:9
safeParse,8.456,20.925,../../../packages/lib/server/getRoutedUrl.ts:35:28
classNames,8.445,8.445,../../../packages/features/eventtypes/components/HostEditDialogs.tsx:82:9
router,8.431,90.140,../../../packages/trpc/server/routers/viewer/bookings/_router.tsx:27:38
flatMap,8.430,8.430,../../../packages/trpc/server/routers/viewer/organizations/createTeams.handler.ts:120:23
$transaction,8.424,8.424,../../../packages/features/auth/signup/utils/createOrUpdateMemberships.ts:37:102
lazy,8.422,19.749,../../../packages/prisma/zod/payment.ts:37:58
object,8.422,10.492,../../../packages/trpc/server/routers/viewer/organizations/addMembersToEventTypes.schema.ts:3:49
parse,8.409,10.120,../../../packages/features/eventtypes/lib/getPublicEvent.ts:289:15
t,8.403,13.407,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:629:21
cn,8.394,8.394,../../../packages/ui/components/icon/Icon.tsx:16:11
object,8.389,8.389,../../../packages/app-store/larkcalendar/api/events.ts:18:8
t,8.388,14.376,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:451:25
classNames,8.372,8.372,../../../packages/features/bookings/components/event-meta/Title.tsx:14:11
push,8.367,24.471,src/lib/logger.ts:24:28
handleSeats,8.366,8.366,../../../packages/features/bookings/lib/handleNewBooking.ts:1117:25
findFirst,8.363,8.949,../../../packages/trpc/server/routers/viewer/attributes/attributeUtils.ts:38:37
object,8.361,8.361,../../../packages/trpc/server/routers/viewer/attributes/edit.schema.ts:3:35
createMany,8.348,12.691,../../../packages/trpc/server/routers/viewer/attributes/create.handler.ts:58:10
Identifier: (props: DetailedHTMLProps,8.339,8.339,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:334:22
format,8.339,8.339,../../../packages/features/calendars/DatePicker.tsx:329:11
union,8.333,29.691,../../../packages/lib/raqb/zod.ts:86:36
t,8.330,11.846,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:434:21
extend,8.324,18.079,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:415:31
findFirst,8.321,9.010,../../../packages/trpc/server/routers/viewer/slots/util.ts:79:11
findUniqueOrThrow,8.316,93.902,../../../packages/features/bookings/lib/handleNewBooking/getEventTypesFromDB.ts:15:26
map,8.314,8.314,../../../packages/ui/components/form/toggleGroup/ToggleGroup.tsx:72:15
forwardRef,8.312,8.312,../../../packages/platform/atoms/src/components/ui/toast.tsx:11:22
t,8.309,14.303,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:249:17
findUnique,8.308,8.308,../../../packages/lib/server/repository/workspacePlatform.ts:64:36
update,8.296,8.596,../../../packages/features/tasker/repository.ts:108:11
findUnique,8.294,8.294,../../../packages/lib/server/repository/user.ts:244:14
lazy,8.293,19.218,../../../packages/prisma/zod/bookinginternalnote.ts:25:82
setValue,8.293,9.759,../../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:244:17
use,8.288,8.288,../../../packages/trpc/server/procedures/publicProcedure.ts:5:24
Identifier: typeof InlineSVG,8.287,8.287,../../../packages/ui/components/icon/IconSprites.tsx:8:11
create,8.277,8.695,../../../packages/features/ee/workflows/lib/reminders/verifyPhoneNumber.ts:20:10
union,8.275,13.786,../../../packages/features/form-builder/schema.ts:258:16
create,8.274,9.662,../../../packages/lib/server/queries/teams/index.ts:477:25
findUnique,8.270,8.270,../../../packages/trpc/server/routers/loggedInViewer/outOfOffice.handler.ts:120:35
extend,8.270,8.270,../../../packages/trpc/server/routers/viewer/webhook/list.schema.ts:7:32
map,8.265,36.225,../../../packages/trpc/server/routers/viewer/workflows/update.handler.ts:297:26
findUsersByUsername,8.264,12.924,../../../packages/features/eventtypes/lib/getPublicEvent.ts:215:30
findUnique,8.245,11.357,../../../packages/lib/server/repository/eventType.ts:852:18
Identifier: (props: DetailedHTMLProps,8.243,8.243,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:600:26
map,8.242,8.242,../../../packages/features/embed/Embed.tsx:1107:15
input,8.240,8.240,../../../packages/trpc/server/routers/viewer/apps/_router.tsx:131:24
lazy,8.237,17.319,../../../packages/prisma/zod/payment.ts:10:38
lazy,8.234,15.281,../../../packages/prisma/zod/platformauthorizationtoken.ts:22:96
query,8.230,22.145,../../../packages/features/insights/server/trpc-router.ts:1078:12
object,8.224,8.224,../../../packages/features/data-table/lib/types.ts:97:8
split,8.218,8.218,../../../packages/platform/atoms/destination-calendar/DestinationCalendarSelector.tsx:85:11
anonymous,8.202,11.107,../../../packages/lib/server/repository/eventType.ts:466:80
object,8.198,8.198,../../../packages/features/data-table/lib/types.ts:80:8
Identifier: IConnectionAPIController,8.190,9.137,../../../packages/features/ee/sso/lib/jackson.ts:57:9
t,8.186,8.186,../../../packages/features/embed/Embed.tsx:200:7
update,8.177,8.177,../../../packages/features/bookings/lib/handleConfirmation.ts:258:27
lazy,8.172,15.738,../../../packages/prisma/zod/routingformresponse.ts:9:38
t,8.165,14.459,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:197:17
union,8.164,8.164,../../../packages/prisma/zod/credential.ts:9:51
array,8.162,8.162,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:484:35
object,8.161,8.161,../../../packages/trpc/server/routers/viewer/attributes/bulkAssignAttributes.schema.ts:9:42
findMany,8.158,9.923,../../../packages/features/insights/server/routing-events.ts:317:29
array,8.154,12.523,../../../packages/trpc/server/routers/viewer/eventTypes/types.ts:63:11
union,8.134,8.134,../../../packages/app-store/routing-forms/zod.ts:119:19
extend,8.132,8.132,../../../packages/features/insights/server/trpc-router.ts:1684:12
t,8.130,13.522,../../../packages/features/eventtypes/components/EventTypeLayout.tsx:115:50
Identifier: { startTime: string; endT,8.128,17.156,../../../packages/features/ee/payments/pages/payment.tsx:68:34
findMany,8.127,15.545,../../../packages/features/bookings/lib/handleNewBooking.ts:1781:49
findFirst,8.119,18.695,../../../packages/features/bookings/lib/handleSeats/handleSeats.ts:16:20
onOpenChange,8.118,8.118,../../../packages/app-store/office365video/components/AccountDialog.tsx:18:13
lazy,8.115,86.613,../../../packages/prisma/zod/team.ts:78:13
then,8.112,8.420,../../../packages/app-store/dailyvideo/lib/VideoApiAdapter.ts:194:29
t,8.099,30.816,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:334:13
findUnique,8.086,8.086,../../../packages/core/getUserAvailability.ts:85:13
object,8.085,24.351,../../../packages/features/data-table/lib/types.ts:56:32
lazy,8.085,18.562,../../../packages/prisma/zod/accesstoken.ts:24:66
create,8.082,13.073,../../../packages/trpc/server/routers/viewer/apiKeys/create.handler.ts:28:8
Identifier: any,8.073,8.073,../../../packages/app-store/zapier/components/TemplateCard.tsx:6:11
map,8.050,8.050,../../../packages/lib/server/repository/team.ts:97:34
update,8.046,8.046,../../../packages/trpc/server/routers/viewer/attributes/edit.handler.ts:47:52
object,8.043,17.295,../../../packages/app-store/routing-forms/zod.ts:71:33
setTimeout,8.042,8.042,../../../packages/platform/atoms/event-types/wrappers/EventTypeWebWrapper.tsx:246:25
router,8.041,12.526,../../../packages/trpc/server/routers/viewer/googleWorkspace/_router.tsx:12:45
split,8.038,18.118,../../../packages/features/ee/sso/lib/sso.ts:25:32
map,8.036,9.515,../../../packages/features/bookings/lib/get-booking.ts:32:9
input,8.004,8.004,../../../packages/trpc/server/routers/viewer/webhook/_router.tsx:55:10
lazy,8.003,21.187,../../../packages/prisma/zod/availability.ts:27:13
Identifier: { status: BookingStatus; ,8.002,8.002,../../../packages/features/ee/payments/pages/payment.tsx:41:60
forwardRef,7.999,7.999,../../../packages/ui/components/dialog/Dialog.tsx:241:13
query,7.995,8.033,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:183:18
input,7.989,7.989,../../../packages/features/insights/server/trpc-router.ts:1565:29
router,7.988,438.139,../../../packages/trpc/server/routers/viewer/bookings/_router.tsx:27:38
findMany,7.988,10.410,../../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:436:79
classNames,7.980,7.980,../../../packages/features/bookings/components/event-meta/AvailableEventLocations.tsx:24:11
classNames,7.979,16.828,../../../packages/features/bookings/Booker/Booker.tsx:503:94
useFilterValue,7.977,7.977,../../../packages/features/data-table/components/filters/DateRangeFilter.tsx:76:22
map,7.976,8.428,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/widgets.tsx:267:17
useQuery,7.970,8.435,../../../packages/features/ee/teams/components/MemberInvitationModal.tsx:488:8
map,7.963,12.104,../../../packages/core/CalendarManager.ts:48:29
Identifier: { DestinationCalendarSett,7.961,7.961,../../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:302:13
input,7.954,7.954,../../../packages/trpc/server/routers/viewer/availability/schedule/_router.tsx:146:26
diff,7.951,7.951,src/ee/bookings/2024-08-13/services/output.service.ts:94:21
map,7.943,19.064,../../../packages/features/bookings/lib/handleNewBooking/getEventTypesFromDB.ts:171:48
findMany,7.941,7.941,../../../packages/trpc/server/routers/viewer/workflows/list.handler.ts:204:29
query,7.940,10.564,../../../packages/features/insights/server/trpc-router.ts:837:13
union,7.939,13.173,../../../packages/features/form-builder/schema.ts:421:36
setValue,7.937,7.937,../../../packages/features/data-table/components/filters/NumberFilterOptions.tsx:50:48
defineExtension,7.927,7.927,../../../packages/prisma/extensions/booking-idempotency-key.ts:9:15
object,7.920,7.920,../../../packages/features/instant-meeting/schema.ts:6:8
string,7.917,7.917,../../../packages/trpc/server/routers/viewer/organizations/create.schema.ts:14:8
string,7.914,7.914,../../../packages/prisma/zod-utils.ts:258:12
string,7.914,7.914,../../../packages/platform/atoms/event-types/hooks/useEventTypeForm.ts:158:28
map,7.908,42.269,../../../packages/lib/server/repository/user.ts:206:18
union,7.895,7.895,../../../packages/prisma/zod-utils.ts:402:14
input,7.894,7.894,../../../packages/trpc/server/routers/viewer/deploymentSetup/_router.tsx:12:10
$transaction,7.894,21.305,../../../packages/trpc/server/routers/viewer/organizations/getUser.handler.ts:26:51
findMany,7.892,21.021,../../../packages/trpc/server/routers/viewer/teams/getUserConnectedApps.handler.ts:110:43
Identifier: { data: JsonValue; id: nu,7.884,18.669,../../../packages/features/bookings/lib/get-booking.ts:173:22
handler,7.884,7.884,../../../packages/trpc/server/routers/viewer/teams/_router.tsx:211:13
map,7.883,7.883,../../../packages/trpc/server/routers/viewer/attributes/edit.handler.ts:100:46
update,7.871,7.871,../../../packages/trpc/server/routers/viewer/workflows/update.handler.ts:479:4
findUnique,7.862,7.862,../../../packages/trpc/server/routers/loggedInViewer/updateProfile.handler.ts:122:27
Identifier: string,7.856,7.856,../../../packages/features/eventtypes/components/tabs/availability/EventAvailabilityTab.tsx:130:7
$transaction,7.852,20.421,../../../packages/features/ee/users/server/trpc-router.ts:75:46
lazy,7.851,22.863,../../../packages/prisma/zod/watchlist.ts:28:62
lazy,7.838,18.414,../../../packages/prisma/zod/domainwidedelegation.ts:35:84
Identifier: EventBusyDetails[],7.837,143.400,../../../packages/core/getUserAvailability.ts:572:17
animate,7.822,7.822,../../../packages/features/bookings/Booker/config.ts:208:10
object,7.818,7.818,../../../packages/trpc/server/routers/viewer/teams/addMembersToEventTypes.schema.ts:3:39
setValue,7.805,8.528,../../../packages/features/eventtypes/components/tabs/advanced/RequiresConfirmationController.tsx:196:41
all,7.804,557.931,../../../packages/trpc/server/routers/viewer/teams/updateInternalNotesPresets.handler.ts:57:31
processUserAttributes,7.801,7.801,../../../packages/trpc/server/routers/viewer/attributes/bulkAssignAttributes.handler.ts:66:15
getAppAssetFullPath,7.797,8.905,../../../packages/app-store/getNormalizedAppMetadata.ts:12:40
update,7.791,7.791,../../../packages/trpc/server/routers/viewer/apps/updateAppCredentials.handler.ts:38:11
update,7.791,23.449,../../../packages/features/bookings/lib/handleSeats/reschedule/owner/moveSeatedBookingToNewTimeSlot.ts:16:39
watch,7.787,12.843,../../../packages/features/eventtypes/components/EventTypeLayout.tsx:249:17
update,7.787,32.256,../../../packages/features/ee/managed-event-types/lib/handleChildrenEventTypes.ts:252:16
object,7.780,11.968,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:302:14
create,7.775,7.775,test/fixtures/repository/event-types.repository.fixture.ts:38:11
create,7.768,8.025,../../../packages/app-store/hitpay/lib/PaymentService.ts:93:14
forwardRef,7.767,7.767,../../../packages/ui/components/form/inputs/Input.tsx:97:24
create,7.754,7.754,../../../packages/trpc/server/routers/viewer/webhook/create.handler.ts:62:17
upsert,7.740,32.120,../../../packages/lib/createAProfileForAnExistingUser.ts:66:99
union,7.731,7.731,../../../packages/prisma/zod-utils.ts:148:10
object,7.727,15.243,../../../packages/prisma/zod-utils.ts:455:34
find,7.726,11.503,../../../packages/trpc/server/routers/viewer/bookings/_router.tsx:143:11
record,7.725,12.554,../../../packages/trpc/server/routers/viewer/routing-forms/findTeamMembersMatchingAttributeLogicOfRoute.schema.ts:7:12
findFirst,7.719,12.285,../../../packages/trpc/server/routers/viewer/attributes/attributeUtils.ts:88:37
create,7.714,10.340,../../../packages/app-store/_utils/oauth/createOAuthAppCredential.ts:18:33
update,7.709,8.038,../../../packages/trpc/server/routers/viewer/admin/setSMSLockState.handler.ts:56:50
FirstBinaryOperator: any,7.700,7.700,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/uiConfig.tsx:64:11
create,7.696,20.027,../../../packages/lib/server/repository/eventType.ts:125:42
object,7.695,7.695,../../../packages/app-store/routing-forms/zod.ts:136:55
map,7.694,7.694,../../../packages/features/calendars/weeklyview/components/horizontalLines/index.tsx:20:11
$transaction,7.692,12.133,../../../packages/features/ee/teams/lib/removeMember.ts:109:10
getValues,7.692,11.168,../../../packages/features/form-builder/FormBuilder.tsx:493:13
deleteEventsAndMeetings,7.691,7.691,../../../packages/core/EventManager.ts:465:12
map,7.686,7.686,../../../packages/features/mintlify-chat/util.ts:164:28
update,7.685,7.685,../../../packages/trpc/server/routers/viewer/organizations/adminVerify.handler.ts:42:8
union,7.675,7.675,../../../packages/prisma/zod-utils.ts:355:61
upsert,7.669,10.220,../../../packages/lib/server/avatar.ts:8:30
create,7.661,18.775,../../../packages/features/ee/managed-event-types/lib/handleChildrenEventTypes.ts:161:15
it,7.650,8.677,src/modules/auth/guards/billing/platform-plan.guard.spec.ts:35:27
create,7.650,7.650,../../../packages/trpc/server/routers/viewer/dsync/create.handler.ts:49:33
findMany,7.647,7.647,src/modules/apps/apps.repository.ts:56:11
delete,7.634,7.634,../../../packages/lib/server/repository/selectedCalendar.ts:110:11
lazy,7.620,14.812,../../../packages/prisma/zod/teamfeatures.ts:23:68
findMany,7.611,9.484,../../../packages/features/ee/teams/lib/deleteWorkflowRemindersOfRemovedMember.ts:43:17
router,7.610,19.184,../../../packages/features/ee/users/server/trpc-router.ts:54:39
setError,7.599,7.599,../../../packages/features/eventtypes/components/tabs/ai/AIEventController.tsx:190:97
update,7.593,7.593,../../../packages/trpc/server/routers/loggedInViewer/workflowOrder.handler.ts:92:15
lazy,7.583,24.186,../../../packages/prisma/zod/app_routingforms_incompletebookingactions.ts:30:13
string,7.581,7.581,../../../packages/trpc/server/routers/viewer/teams/create.schema.ts:7:8
filter,7.576,7.576,../../../packages/trpc/server/routers/viewer/workflows/activateEventType.handler.ts:275:30
lazy,7.566,7.566,../../../packages/prisma/zod/routingformresponse.ts:9:46
classNames,7.564,7.564,../../../packages/ui/components/dropdown/Dropdown.tsx:174:9
groupBy,7.561,24.470,../../../packages/trpc/server/routers/loggedInViewer/bookingUnconfirmedCount.handler.ts:20:58
handleDayClick,7.557,7.557,../../../packages/ui/components/form/date-range-picker/DateRangePicker.tsx:41:21
map,7.554,7.554,../../../packages/features/form-builder/Components.tsx:436:13
findFirst,7.546,10.061,../../../node_modules/@calcom/trpc/server/routers/viewer/eventTypes/create.handler.ts:37:29
object,7.540,9.745,../../../packages/trpc/server/routers/viewer/attributes/create.schema.ts:3:47
concat,7.538,7.538,../../../packages/features/bookings/lib/handleCancelBooking.ts:474:22
findUnique,7.521,10.256,../../../packages/trpc/server/routers/viewer/organizations/getMembers.handler.ts:13:33
ensureNoServiceAccountKey,7.520,8.147,../../../packages/trpc/server/routers/viewer/domainWideDelegation/list.handler.ts:29:11
findFirst,7.516,18.111,../../../packages/lib/server/repository/booking.ts:303:12
findUnique,7.513,7.513,../../../packages/lib/server/username.ts:174:11
findMany,7.511,7.511,src/lib/throttler-guard.ts:155:62
parse,7.507,22.151,../../../packages/trpc/server/routers/viewer/attributes/get.handler.ts:82:9
classNames,7.506,9.309,../../../packages/features/bookings/Booker/Booker.tsx:287:11
map,7.504,7.504,../../../packages/features/bookings/components/AvailableTimes.tsx:286:46
runAttributeLogic,7.502,36.054,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:292:63
string,7.497,7.497,../../../packages/prisma/zod-utils.ts:779:12
find,7.497,8.199,../../../packages/features/eventtypes/components/tabs/availability/EventAvailabilityTab.tsx:345:11
Identifier: (props: DetailedHTMLProps,7.493,7.493,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:349:26
useMutation,7.492,11.227,../../../packages/lib/hooks/useNotifications.tsx:14:32
record,7.486,7.486,../../../packages/prisma/zod/user.ts:10:96
Identifier: { identity_provider: stri,7.484,7.484,../../../packages/platform/atoms/cal-provider/BaseCalProvider.tsx:214:13
upsert,7.481,8.450,../../../packages/trpc/server/routers/viewer/auth/changePassword.handler.ts:62:36
object,7.473,40.211,../../../packages/features/form-builder/schema.ts:130:22
enrichUserWithItsProfile,7.469,43.850,../../../packages/features/eventtypes/lib/getPublicEvent.ts:394:32
findMany,7.462,148.460,../../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:185:10
object,7.460,16.094,../../../packages/features/tasker/tasks/triggerFormSubmittedNoEvent/triggerFormSubmittedNoEventWebhook.ts:18:74
map,7.454,7.454,../../../packages/lib/server/repository/profile.ts:469:11
Boolean,7.444,11.875,../../../packages/platform/atoms/cal-provider/BaseCalProvider.tsx:141:49
object,7.440,18.770,../../../packages/features/data-table/lib/types.ts:78:34
create,7.438,7.438,../../../packages/trpc/server/routers/viewer/availability/schedule/_router.tsx:54:11
isVideoOrConferencingApp,7.434,8.260,../../../packages/features/credentials/handleDeleteCredential.ts:99:9
object,7.430,9.477,../../../packages/prisma/zod/workflowstep.ts:6:44
object,7.425,39.366,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:295:27
router,7.405,48.413,../../../packages/trpc/server/routers/viewer/availability/schedule/_router.tsx:27:38
entries,7.404,30.429,../../../packages/embeds/embed-core/embed-iframe-init.ts:48:33
handlePayment,7.404,27.985,../../../packages/features/bookings/lib/handleNewBooking.ts:1811:41
router,7.395,7.426,../../../packages/features/flags/server/router.ts:13:6
useMemo,7.391,7.391,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:297:11
map,7.387,7.387,../../../packages/features/form-builder/Components.tsx:341:21
Identifier: any,7.384,7.384,../../../packages/emails/src/components/EmailSchedulingBodyDivider.tsx:8:5
findFirst,7.376,30.384,../../../packages/trpc/server/routers/viewer/organizations/adminVerify.handler.ts:16:34
Identifier: ForwardRefExoticComponent,7.374,7.427,../../../packages/app-store/office365video/components/AccountDialog.tsx:12:8
findUnique,7.372,7.605,../../../packages/features/tasker/tasks/crm/createCRMEvent.ts:23:26
update,7.366,7.366,../../../packages/trpc/server/routers/viewer/organizations/updateUser.handler.ts:150:23
forwardRef,7.363,7.363,../../../packages/features/data-table/components/filters/ColumnVisibilityButton.tsx:100:38
slice,7.361,7.361,../../../packages/app-store/routing-forms/pages/routing-link/getServerSideProps.ts:8:34
Identifier: { identity_provider: stri,7.358,7.358,../../../packages/platform/atoms/cal-provider/BaseCalProvider.tsx:206:13
set,7.353,7.353,../../../packages/embeds/embed-core/src/embed.ts:458:26
monitorCallbackAsync,7.352,59.719,../../../packages/trpc/server/routers/viewer/slots/util.ts:342:45
Boolean,7.348,8.446,../../../packages/platform/atoms/booker/BookerWebWrapper.tsx:188:41
findMany,7.340,10.062,../../../packages/trpc/server/routers/viewer/attributes/edit.handler.ts:129:46
