Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
Identifier: (props: UnpublishedEntity,0.991,0.496,2,modules/users/views/users-public-view.tsx:54:9,0.632
getInheritedDataFromUser,0.990,0.330,3,../../packages/lib/server/repository/profile.ts:328:13,0.587
getFailedBookingsByRoutingFormGroup,0.983,0.983,1,../../packages/features/insights/server/trpc-router.ts:1657:19,0.983
"Identifier: { name: string; type: ""nu",0.976,0.976,1,../../packages/features/bookings/lib/getBookingFields.ts:307:49,0.976
Identifier: undefined,0.974,0.325,3,../../packages/features/form-builder/utils/variantsConfig.ts:52:30,0.783
Identifier: ReqBodyWithEnd,0.972,0.972,1,../../packages/features/bookings/lib/handleNewBooking/getBookingData.ts:67:9,0.972
getAbsoluteEventTypeRedirectUrl,0.968,0.484,2,../../packages/app-store/routing-forms/components/SingleForm.tsx:494:31,0.919
Identifier: (props: ScriptProps) => E,0.968,0.968,1,modules/signup-view.tsx:293:15,0.968
isBefore,0.956,0.096,10,../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:358:6,0.189
Identifier: EventAdvancedTabCustomCla,0.956,0.106,9,../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:252:30,0.199
Identifier: FC<{ error: Error | HttpE,0.955,0.955,1,components/error/error-page.tsx:87:11,0.955
Identifier: TestConfigWebServer | Tes,0.949,0.949,1,../../playwright.config.ts:28:6,0.949
Identifier: FC<{ form: RoutingFormWit,0.948,0.948,1,../../packages/app-store/routing-forms/components/SingleForm.tsx:962:19,0.948
sendResponseEmail,0.946,0.315,3,../../packages/app-store/routing-forms/trpc/utils.ts:203:12,0.584
getHttpError,0.943,0.943,1,../../packages/lib/server/getServerErrorFromUnknown.ts:124:11,0.943
Identifier: Process,0.941,0.118,8,../../packages/lib/constants.ts:102:46,0.265
Identifier: { id: number; length?: nu,0.941,0.314,3,../../node_modules/@calcom/trpc/server/routers/viewer/eventTypes/update.handler.ts:158:7,0.403
onSelect,0.939,0.469,2,components/apps/installation/AccountsStepCard.tsx:81:9,0.683
ThisKeyword: this,0.938,0.938,1,../../packages/ui/components/errorBoundary/ErrorBoundary.tsx:33:11,0.938
Identifier: Omit<{ name: string | nul,0.937,0.468,2,../../packages/features/bookings/lib/handleNewBooking.ts:1810:38,0.684
Identifier: ColumnSizingState,0.936,0.936,1,../../packages/features/data-table/lib/resizing.ts:89:9,0.936
Identifier: GroupedAttribute[],0.931,0.931,1,../../packages/trpc/server/routers/viewer/attributes/getByUserId.handler.ts:109:9,0.931
Identifier: (Omit<{ name: string; org,0.923,0.185,5,server/lib/[user]/getServerSideProps.ts:189:14,0.560
getAttributesForTeam,0.920,0.920,1,../../packages/app-store/routing-forms/trpc/getAttributesForTeam.handler.ts:31:9,0.920
Identifier: UseQueryResult<ApiSuccess,0.916,0.458,2,lib/hooks/settings/platform/oauth-clients/useOAuthClientWebhooks.ts:51:9,0.765
"Identifier: ""minimal""",0.915,0.305,3,../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:497:22,0.436
setNewClientId,0.913,0.456,2,../../packages/app-store/paypal/pages/setup/index.tsx:44:15,0.576
bookingDataSchemaGetter,0.912,0.912,1,../../packages/features/bookings/lib/handleNewBooking.ts:371:28,0.912
Identifier: PromiseSettledResult<({ t,0.912,0.228,4,../../packages/trpc/server/routers/loggedInViewer/getUserTopBanners.handler.ts:59:23,0.334
getAvailabilityFromSchedule,0.906,0.302,3,playwright/fixtures/users.ts:942:20,0.553
getTemporaryOrgRedirect,0.900,0.180,5,lib/d/[link]/[slug]/getServerSideProps.tsx:76:54,0.496
buildLegacyCtx,0.899,0.300,3,app/(use-page-wrapper)/auth/forgot-password/page.tsx:20:19,0.567
useEventTypeById,0.894,0.894,1,../../packages/features/bookings/Booker/components/BookEventForm/BookFormAsModal.tsx:28:8,0.894
setTeamMenuState,0.892,0.178,5,app/(use-page-wrapper)/settings/(settings-layout)/SettingsLayoutAppDirClient.tsx:317:26,0.294
Identifier: (props: { headStyles?: CS,0.887,0.887,1,../../packages/emails/src/components/BaseEmailHtml.tsx:71:70,0.887
setSearchTerm,0.882,0.441,2,../../packages/features/ee/users/components/UsersTable.tsx:154:7,0.631
"Identifier: { propsType: ""multiselect",0.881,0.294,3,../../packages/features/form-builder/FormBuilderField.tsx:319:7,0.451
isEmail,0.879,0.879,1,../../packages/features/ee/teams/components/MemberInvitationModal.tsx:244:28,0.879
"Identifier: ({ data, }: { data: { use",0.877,0.877,1,../../packages/features/insights/components/HighestNoShowHostTable.tsx:38:7,0.877
connectedCalendars,0.877,0.877,1,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:120:11,0.877
Identifier: { email: string; id: numb,0.874,0.218,4,../../packages/trpc/server/routers/loggedInViewer/addSecondaryEmail.handler.ts:60:10,0.499
Identifier: ZodObject<{ id: ZodString,0.868,0.868,1,../../packages/core/EventManager.ts:99:41,0.868
deleteMe,0.866,0.433,2,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:90:11,0.476
Identifier: { status: BookingStatus; ,0.864,0.288,3,modules/bookings/views/bookings-single-view.getServerSideProps.tsx:85:25,0.544
useFetchMoreOnBottomReached,0.864,0.216,4,../../packages/features/ee/teams/components/MemberList.tsx:649:64,0.502
Identifier: { name: string; id: numbe,0.859,0.429,2,../../packages/trpc/server/routers/viewer/organizations/getFacetedValues.handler.ts:47:9,0.537
prepareQueuesAndAttributesData,0.857,0.428,2,../../packages/lib/server/getLuckyUser.ts:572:56,0.755
Identifier: VerticalTabItemProps[],0.854,0.285,3,../../packages/platform/atoms/event-types/hooks/useTabsNavigations.tsx:171:27,0.549
Identifier: { passwordAdded?: boolean,0.853,0.213,4,modules/teams/teams-view.tsx:12:11,0.641
handleDateChange,0.853,0.426,2,../../packages/features/calendars/weeklyview/components/heading/SchedulerHeading.tsx:40:11,0.564
pf,0.852,0.426,2,../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:206:94,0.628
useNonEmptyScheduleDays,0.851,0.122,7,../../packages/features/bookings/Booker/components/DatePicker.tsx:40:8,0.274
Identifier: { attendees: { name: stri,0.849,0.170,5,../../packages/lib/getBooking.tsx:34:11,0.387
Identifier: { eventType: { slug: stri,0.848,0.424,2,../../packages/features/tasker/tasks/crm/lib/buildCalendarEvent.ts:80:16,0.586
"Identifier: ""arrow-right""",0.847,0.847,1,components/getting-started/steps-views/UserSettings.tsx:112:14,0.847
Identifier: { members: { user: { name,0.843,0.281,3,../../packages/trpc/server/routers/viewer/organizations/adminDelete.handler.ts:59:30,0.511
"Identifier: ({ eventType, customClass",0.839,0.839,1,../../packages/platform/atoms/event-types/wrappers/EventLimitsTabWebWrapper.tsx:5:9,0.839
applyFilterWithFallback,0.838,0.168,5,../../packages/lib/bookings/findQualifiedHosts.ts:126:36,0.304
Identifier: { name: string | null; em,0.836,0.836,1,../../packages/trpc/server/routers/viewer/admin/listPaginated.handler.ts:67:17,0.836
Identifier: ({ eventType }: { eventTy,0.831,0.831,1,../../packages/features/eventtypes/components/tabs/instant/InstantEventController.tsx:250:25,0.831
sendNotification,0.827,0.138,6,../../packages/features/instant-meeting/handleInstantMeeting.ts:135:29,0.278
generateCreateEventTypeData,0.827,0.827,1,../../packages/lib/server/repository/eventType.ts:126:12,0.827
Identifier: { metadata: JsonValue; is,0.822,0.411,2,../../packages/features/ee/teams/lib/payments.ts:278:9,0.594
createTeamAndAddUser,0.820,0.273,3,playwright/fixtures/users.ts:536:29,0.750
Identifier: ButtonColor,0.820,0.820,1,../../packages/ui/components/image-uploader/ImageUploader.tsx:131:16,0.820
Identifier: T,0.819,0.409,2,../../packages/lib/redactError.ts:10:11,0.721
Identifier: { id: number; },0.814,0.407,2,../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:89:9,0.560
Identifier: { user: UserWithSelectedC,0.812,0.406,2,../../packages/features/ee/round-robin/roundRobinManualReassignment.ts:116:18,0.708
getLinkToken,0.810,0.810,1,../../packages/app-store/vital/components/InstallAppButton.tsx:24:28,0.810
Identifier: { team: { name: string; i,0.808,0.808,1,../../node_modules/@calcom/trpc/server/routers/viewer/eventTypes/update.handler.ts:158:22,0.808
Identifier: ({ html }: { html?: strin,0.806,0.269,3,../../packages/emails/src/components/V2BaseEmailHtml.tsx:13:5,0.349
Identifier: NextApiRequest,0.805,0.134,6,../../packages/app-store/feishucalendar/api/callback.ts:106:65,0.273
"Identifier: Record<BookerLayout, bool",0.805,0.805,1,../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:75:33,0.805
updatedClassString,0.805,0.402,2,../../packages/embeds/embed-core/src/FloatingButton/FloatingButton.ts:105:23,0.711
getEventTypeById,0.805,0.805,1,../../packages/trpc/server/routers/viewer/eventTypes/get.handler.ts:16:9,0.805
negatePrismaWhereClauseIfNeeded,0.803,0.134,6,../../packages/app-store/routing-forms/jsonLogicToPrisma.ts:173:37,0.289
catchall,0.802,0.802,1,../../packages/lib/server/getRoutedUrl.ts:24:6,0.802
findTravelSchedulesByUserId,0.800,0.400,2,../../packages/trpc/server/routers/loggedInViewer/getTravelSchedules.handler.ts:11:15,0.725
_buildAssignmentsForTeam,0.790,0.395,2,../../packages/lib/service/attribute/server/getAttributes.ts:343:32,0.645
promiseCreator,0.790,0.263,3,../../packages/app-store/feishucalendar/lib/AppAccessToken.ts:15:44,0.504
appendChild,0.790,0.263,3,../../packages/embeds/embed-core/src/embed.ts:58:28,0.404
Identifier: JWT,0.789,0.395,2,../../packages/features/auth/lib/next-auth-options.ts:675:15,0.612
useAutoAnimate,0.789,0.197,4,../../packages/features/eventtypes/components/tabs/limits/EventLimitsTab.tsx:899:8,0.386
"Identifier: ({ onSubmit, brandColor, ",0.788,0.788,1,../../packages/features/ee/organizations/pages/settings/appearance.tsx:143:9,0.788
utcOffset,0.783,0.071,11,../../packages/features/timezone-buddy/components/TimeDial.tsx:99:19,0.181
findManyByOrgSlugOrRequestedSlug,0.783,0.261,3,../../packages/lib/server/repository/user.ts:197:16,0.501
listCalendars,0.780,0.780,1,../../packages/app-store/office365calendar/lib/CalendarService.ts:190:10,0.780
Identifier: (props: { user: { name: s,0.775,0.775,1,../../packages/app-store/alby/components/AlbyPaymentComponent.tsx:52:7,0.775
Identifier: SafeParseSuccess<{ step: ,0.772,0.386,2,modules/getting-started/[[...step]]/onboarding-view.tsx:100:39,0.510
parseAsArrayOf,0.770,0.257,3,../../packages/features/data-table/lib/context.tsx:39:15,0.432
String,0.770,0.770,1,../../packages/platform/atoms/cal-provider/BaseCalProvider.tsx:117:24,0.770
createCalendarObject,0.768,0.768,1,../../packages/lib/CalendarService.ts:184:29,0.768
Identifier: { [k: string]: { type: st,0.765,0.765,1,../../packages/lib/raqb/raqbUtils.ts:319:12,0.765
getInstalledAppPath,0.764,0.109,7,../../packages/app-store/exchange2013calendar/api/add.ts:57:16,0.258
findTitleById,0.764,0.127,6,app/(use-page-wrapper)/event-types/[type]/page.tsx:34:8,0.251
"Identifier: Record<string, string | s",0.760,0.253,3,../../packages/lib/fromEntriesWithDuplicateKeys.ts:13:25,0.350
Identifier: { slug: string; schedulin,0.760,0.760,1,../../packages/trpc/server/routers/viewer/eventTypes/update.handler.ts:528:6,0.760
Identifier: { email: string; id: numb,0.758,0.253,3,../../packages/trpc/server/routers/loggedInViewer/deleteMe.handler.ts:46:8,0.562
Identifier: { id: number; createdAt: ,0.756,0.756,1,../../packages/app-store/routing-forms/lib/handleResponse.ts:199:20,0.756
setSideContainerOpen,0.756,0.756,1,app/(use-page-wrapper)/settings/(settings-layout)/SettingsLayoutAppDirClient.tsx:736:24,0.756
privacyFilteredLocations,0.756,0.378,2,../../packages/features/eventtypes/lib/getPublicEvent.ts:288:17,0.538
"Identifier: ({ isOpenDialog, setIsOpe",0.756,0.756,1,components/booking/BookingListItem.tsx:443:33,0.756
Identifier: { alby: () => Promise<typ,0.755,0.378,2,../../packages/app-store/_utils/getCrm.ts:18:25,0.541
obtainWhereConditional,0.752,0.752,1,../../packages/features/insights/server/events.ts:377:22,0.752
shouldIgnoreContactOwner,0.751,0.376,2,../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:314:8,0.658
getInviteLink,0.750,0.187,4,../../packages/trpc/server/routers/viewer/teams/createInvite.handler.ts:32:24,0.464
getAttributesQueryValue,0.747,0.187,4,../../packages/features/ee/round-robin/assignmentReason/AssignmentReasonRecorder.ts:63:33,0.314
Identifier: { name: string; logo: str,0.746,0.186,4,playwright/oauth-provider.e2e.ts:223:9,0.211
Identifier: { eventType: { id: number,0.742,0.185,4,../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:862:14,0.209
Identifier: ({ destinationCalendar: {,0.741,0.247,3,../../packages/features/bookings/lib/handleNewBooking.ts:1329:37,0.329
setEmbedState,0.740,0.148,5,../../packages/features/embed/Embed.tsx:162:32,0.299
Identifier: { booking: { attendees: {,0.735,0.245,3,modules/videos/views/videos-meeting-not-started-single-view.tsx:23:61,0.601
normalizeNewlyReceivedToken,0.731,0.731,1,../../packages/app-store/_utils/oauth/OAuthManager.ts:225:20,0.731
expectBookingRequestedWebhookToHaveBeenFired,0.726,0.242,3,../../packages/features/bookings/lib/handleNewBooking/test/fresh-booking.test.ts:2178:56,0.339
"Identifier: ""grayWithoutHover""",0.725,0.725,1,../../packages/features/bookings/Booker/components/BookEventForm/BookFormAsModal.tsx:63:17,0.725
getFilteredList,0.721,0.360,2,../../packages/trpc/server/routers/viewer/workflows/filteredList.handler.tsx:59:15,0.560
Identifier: { ttgetAttributesQueryBui,0.721,0.721,1,../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:446:15,0.721
Identifier: ZodObject<{ id: ZodString,0.721,0.721,1,../../packages/app-store/paypal/api/webhook.ts:20:26,0.721
getServerSession,0.720,0.240,3,app/page.tsx:8:21,0.507
Identifier: { data: JsonValue; id: nu,0.720,0.240,3,../../packages/app-store/alby/lib/PaymentService.ts:89:13,0.414
Identifier: ZodEffects<ZodEffects<Zod,0.718,0.718,1,../../packages/trpc/server/routers/viewer/slots/getSchedule.schema.ts:5:39,0.718
findByTeamIdForAvailability,0.717,0.358,2,../../packages/trpc/server/routers/viewer/teams/getMemberAvailability.handler.ts:22:24,0.650
preloadAssetsForCalLink,0.713,0.356,2,../../packages/embeds/embed-core/src/embed.ts:828:101,0.450
write,0.711,0.237,3,pages/api/email.ts:7:16,0.605
"Identifier: ({ step, current, childre",0.711,0.355,2,components/security/EnableTwoFactorModal.tsx:181:11,0.684
getAttributeRoutingConfig,0.711,0.355,2,../../packages/lib/server/getTeamMemberEmailFromCrm.ts:212:41,0.647
getOwnerFromUsersArray,0.710,0.178,4,../../packages/features/eventtypes/lib/getPublicEvent.ts:585:15,0.385
Identifier: { router: { setNextRouter,0.710,0.177,4,../../packages/embeds/embed-core/src/embed-iframe.ts:579:7,0.328
getEventTypeAppDataFromMetadata,0.710,0.710,1,../../packages/lib/server/service/eventType.ts:20:11,0.710
Identifier: { client_id: string; secr,0.709,0.355,2,../../packages/app-store/paypal/lib/updateAppCredentials.validator.ts:41:15,0.518
click,0.709,0.089,8,components/dialog/__tests__/EditLocationDialog.test.tsx:185:84,0.236
"Identifier: ({ profileOptions, isOrga",0.708,0.708,1,modules/event-types/views/event-types-listing-view.tsx:974:9,0.708
Identifier: objectOutputType<{ succes,0.706,0.176,4,../../packages/lib/domainManager/deploymentServices/cloudflare.ts:141:11,0.240
"Identifier: ({ apps, category }: { ap",0.703,0.703,1,app/(use-page-wrapper)/apps/categories/[category]/page.tsx:23:9,0.703
Identifier: { userId: number; result:,0.701,0.350,2,../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:293:9,0.534
getElementsByClassName,0.700,0.700,1,../../packages/embeds/embed-core/src/embed-iframe.ts:462:24,0.700
Identifier: { title: string; subtitle,0.700,0.233,3,../../packages/features/embed/EventTypeEmbed.tsx:14:17,0.498
any,0.699,0.350,2,../../packages/app-store/salesforce/zod.ts:32:45,0.580
Identifier: { webhook: { secret: stri,0.698,0.349,2,../../packages/features/webhooks/lib/handleWebhookScheduledTriggers.ts:56:10,0.617
doOnOrgDomain,0.697,0.348,2,playwright/organization/booking.e2e.ts:75:11,0.645
withEmbedGetSsr,0.695,0.695,1,app/WithEmbedSSR.test.ts:238:12,0.695
formatLocalizedDateTime,0.693,0.173,4,modules/settings/my-account/general-view.tsx:263:74,0.430
Identifier: { name: string | null; em,0.692,0.346,2,../../node_modules/@calcom/trpc/server/routers/viewer/availability/schedule/update.handler.ts:75:17,0.388
Identifier: { name: string; options: ,0.692,0.692,1,../../packages/lib/default-cookies.ts:36:9,0.692
apply,0.692,0.173,4,../../packages/lib/raqb/evaluateRaqbLogic.ts:58:12,0.300
Identifier: NextComponentType<NextPag,0.688,0.688,1,pages/_app.tsx:28:33,0.688
"Identifier: typeof import(""/home/ssal",0.688,0.229,3,../../packages/ui/components/form/color-picker/colorpicker.tsx:35:11,0.427
isUsernameReservedDueToMigration,0.687,0.114,6,../../packages/lib/server/username.ts:139:16,0.347
Identifier: { variants: Record<string,0.686,0.229,3,../../packages/features/form-builder/utils/variantsConfig.ts:42:25,0.384
Identifier: { [x: number]: Date; },0.684,0.684,1,../../packages/lib/server/getLuckyUser.ts:116:8,0.684
getRemindersFromRemovedTeams,0.681,0.136,5,../../packages/lib/server/service/workflows.ts:57:40,0.238
appendHookFormField,0.679,0.339,2,../../packages/app-store/routing-forms/pages/form-edit/[...appPages].tsx:387:27,0.454
ssoTenantProduct,0.678,0.678,1,../../packages/trpc/server/routers/publicViewer/samlTenantProduct.handler.ts:17:9,0.678
prefetch,0.677,0.677,1,lib/getting-started/[[...step]]/getServerSideProps.tsx:10:34,0.677
getRoutesAndFieldsForDuplication,0.674,0.337,2,../../packages/app-store/routing-forms/trpc/formMutation.handler.ts:75:40,0.612
updateEnabled,0.673,0.337,2,../../packages/app-store/qr_code/components/EventTypeAppCardInterface.tsx:13:11,0.406
handleClickNoCalendar,0.671,0.335,2,../../packages/features/bookings/Booker/components/OverlayCalendar/OverlayCalendar.tsx:63:7,0.427
bulkUpdateEventsToDefaultLocation,0.667,0.667,1,../../packages/trpc/server/routers/viewer/eventTypes/bulkUpdateToDefaultLocation.handler.ts:16:9,0.667
buildResultPayload,0.667,0.222,3,../../packages/features/handleMarkNoShow.ts:101:28,0.554
renderTeamMembersMatchResult,0.663,0.221,3,../../packages/app-store/routing-forms/components/SingleForm.tsx:551:17,0.321
setSelectedOption,0.663,0.331,2,../../packages/features/calendars/DestinationCalendarSelector.tsx:96:9,0.626
getBookerSizeClassNames,0.661,0.331,2,../../packages/features/bookings/Booker/Booker.tsx:299:16,0.521
"Identifier: { core: readonly [""BOOKIN",0.658,0.165,4,../../packages/features/webhooks/lib/constants.ts:30:38,0.299
setSelected,0.656,0.328,2,../../packages/ui/components/form/checkbox/MultiSelectCheckboxes.tsx:122:10,0.335
has,0.655,0.164,4,../../packages/trpc/server/routers/viewer/teams/roundRobin/getRoundRobinHostsToReasign.handler.ts:160:12,0.207
createContext,0.654,0.218,3,../../packages/app-store/routing-forms/components/FormActions.tsx:270:19,0.337
getEventType,0.650,0.217,3,../../packages/core/getUserAvailability.ts:310:65,0.292
setShowOtherInput,0.649,0.649,1,components/booking/CancelBooking.tsx:33:29,0.649
Identifier: { user: { name: string | ,0.647,0.647,1,../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:84:9,0.647
getCsrfToken,0.646,0.215,3,app/(use-page-wrapper)/auth/forgot-password/page.tsx:28:26,0.588
customTemplate,0.645,0.215,3,../../packages/features/ee/workflows/api/scheduleEmailReminders.ts:221:31,0.574
Identifier: UseTRPCMutationResult<{ i,0.644,0.322,2,modules/connect-and-join/connect-and-join-view.tsx:68:28,0.517
setCredentials,0.641,0.641,1,../../packages/app-store/googlecalendar/lib/CalendarService.ts:147:25,0.641
basecampAuth,0.639,0.639,1,../../packages/app-store/basecamp3/lib/CalendarService.ts:66:16,0.639
"Identifier: typeof import(""/home/ssal",0.637,0.318,2,getNextjsOrgRewriteConfig.js:28:44,0.597
importer,0.634,0.634,1,../../node_modules/@calcom/trpc/server/trpc.ts:35:29,0.634
match,0.631,0.631,1,../../packages/features/auth/lib/isPasswordValid.ts:15:7,0.631
Identifier: { name?: string | undefin,0.629,0.629,1,../../packages/ui/form/Select.tsx:72:17,0.629
useVerifyEmail,0.628,0.157,4,../../packages/platform/atoms/booker/BookerWebWrapper.tsx:106:38,0.236
Identifier: { seatsPerTimeSlot: numbe,0.626,0.313,2,../../packages/trpc/server/routers/viewer/slots/reserveSlot.handler.ts:41:7,0.598
Identifier: { onClick?: (((event: Mou,0.625,0.625,1,components/apps/AppPage.tsx:267:80,0.625
"Identifier: ""teamSlug"" | ""orgSlug""",0.624,0.624,1,modules/team/team-view.tsx:59:27,0.624
getRoutingFormPaginatedResponsesForDownload,0.624,0.624,1,../../packages/features/insights/server/trpc-router.ts:1615:19,0.624
Identifier: BookingSeat,0.624,0.312,2,../../packages/features/bookings/lib/handleNewBooking.ts:545:24,0.406
getAttributesQueryBuilderConfigHavingListofLabels,0.623,0.623,1,../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:206:103,0.623
Identifier: ForwardRefExoticComponent,0.621,0.207,3,../../packages/features/filters/components/TeamsFilter.tsx:194:3,0.309
"Identifier: { propsType: ""select""; fa",0.620,0.310,2,../../packages/features/form-builder/FormBuilderField.tsx:307:10,0.335
Identifier: { name: string | null; em,0.618,0.618,1,../../packages/trpc/server/routers/viewer/organizations/getUser.handler.ts:79:8,0.618
Identifier: { type: string; id: numbe,0.618,0.124,5,../../packages/app-store/routing-forms/trpc/getIncompleteBookingSettings.handler.ts:92:52,0.385
findManyForUser,0.617,0.103,6,../../packages/lib/server/repository/user.ts:333:12,0.385
Identifier: { id: number; } | null,0.616,0.308,2,../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:766:9,0.444
Identifier: { organization: Omit<{ na,0.616,0.308,2,../../packages/lib/server/repository/user.ts:206:18,0.425
isHoliday,0.615,0.615,1,../../packages/dayjs/plugins/business-days-plugin.ts:69:39,0.615
Identifier: ChangeEvent<HTMLTextAreaE,0.615,0.615,1,../../packages/app-store/routing-forms/components/react-awesome-query-builder/widgets.tsx:83:16,0.615
generateIcsString,0.614,0.205,3,../../packages/features/ee/workflows/lib/reminders/emailReminderManager.ts:255:38,0.433
Identifier: { isEmbed: boolean; },0.614,0.614,1,../../packages/lib/server/getRoutedUrl.ts:138:15,0.614
parseDurationLimit,0.612,0.204,3,../../packages/trpc/server/routers/viewer/slots/util.ts:1015:25,0.386
Identifier: { city: string; timezone:,0.612,0.612,1,../../packages/features/cityTimezones/cityTimezonesHandler.ts:28:9,0.612
Identifier: { name: string | null; id,0.609,0.305,2,../../packages/trpc/server/routers/loggedInViewer/teamsAndUserProfilesQuery.handler.ts:89:12,0.386
usePrefilledResponse,0.609,0.304,2,../../packages/app-store/routing-forms/pages/routing-link/[...appPages].tsx:55:8,0.584
Identifier: { defaultScheduleId: numb,0.606,0.303,2,../../packages/trpc/server/routers/viewer/availability/util.ts:16:11,0.513
Identifier: { id: string; userId: num,0.604,0.604,1,../../packages/trpc/server/routers/viewer/webhook/edit.handler.ts:57:9,0.604
useQueryState,0.603,0.603,1,../../packages/features/data-table/lib/context.tsx:38:32,0.603
createInstance,0.601,0.601,1,../../packages/lib/server/i18n.ts:5:30,0.601
Identifier: { team: { name: string; t,0.600,0.300,2,../../packages/lib/server/repository/organization.ts:245:14,0.377
Identifier: { organizerUser: { id: nu,0.600,0.200,3,../../packages/features/bookings/lib/handleNewBooking.ts:1301:27,0.262
useTroubleshooterStore,0.599,0.300,2,../../packages/features/troubleshooter/components/EventScheduleItem.tsx:12:28,0.310
"Identifier: ""ok"" | ""username_exists"" ",0.599,0.599,1,../../packages/lib/server/username.ts:94:8,0.599
createDomain,0.599,0.200,3,../../packages/trpc/server/routers/viewer/organizations/create.handler.ts:186:61,0.370
Identifier: UseTRPCMutationResult<{ i,0.598,0.299,2,../../packages/features/ee/organizations/pages/settings/attributes/attributes-create-view.tsx:39:53,0.479
buildRecordUpdatePayload,0.598,0.149,4,../../packages/app-store/salesforce/lib/CrmService.ts:981:36,0.278
"Identifier: { name: string; type: ""nu",0.593,0.297,2,../../packages/features/bookings/lib/getBookingFields.ts:305:13,0.377
Identifier: { safeDescription: string,0.593,0.593,1,../../packages/lib/event-types/getEventTypesByViewer.ts:163:23,0.593
Identifier: ForwardRefExoticComponent,0.592,0.197,3,../../packages/features/ee/deployment/licensekey/CreateLicenseKeyForm.tsx:255:13,0.411
getRoutingFormPaginatedResponses,0.590,0.590,1,../../packages/features/insights/server/trpc-router.ts:1597:19,0.590
Identifier: { id: string; enabled: bo,0.588,0.294,2,../../packages/trpc/server/routers/viewer/attributes/toggleActive.handler.ts:55:9,0.453
parseInt,0.586,0.147,4,../../packages/features/insights/server/routing-events.ts:822:11,0.215
Identifier: typeof Intl,0.583,0.583,1,../../packages/trpc/server/routers/viewer/slots/util.ts:592:20,0.583
getConnectedApps,0.583,0.583,1,../../packages/trpc/server/routers/loggedInViewer/integrations.handler.ts:34:9,0.583
Identifier: ({ disconnectIntegrationM,0.582,0.582,1,../../packages/platform/atoms/connect/conferencing-apps/ConferencingAppsViewWebWrapper.tsx:222:13,0.582
getOrgOrTeamAvatar,0.580,0.580,1,app/(booking-page-wrapper)/team/[slug]/page.tsx:20:18,0.580
removeItemByKeyAndValue,0.577,0.577,1,../../packages/features/filters/components/TeamsFilter.tsx:107:38,0.577
"Identifier: ""locked"" | ""unlocked""",0.577,0.192,3,../../packages/features/eventtypes/components/tabs/apps/EventAppsTab.tsx:106:28,0.419
getCRMManagerWithRRLeadSkip,0.574,0.191,3,../../packages/app-store/_utils/CRMRoundRobinSkip.ts:18:20,0.405
updateBookingWithStatus,0.574,0.287,2,../../packages/features/bookings/lib/handleNewBooking/handleAppsStatus.ts:14:11,0.561
Identifier: string[],0.573,0.115,5,../../packages/features/schedules/components/DateOverrideInputDialog.tsx:145:25,0.180
deleteById,0.573,0.287,2,../../packages/trpc/server/routers/viewer/teams/delete.handler.ts:19:15,0.535
Identifier: (props: { calEvent: Calen,0.572,0.191,3,../../packages/emails/src/templates/OrganizerAddGuestsEmail.tsx:3:106,0.544
"Identifier: ""#3E3E3E""",0.570,0.142,4,../../packages/emails/src/templates/VerifyEmailByCode.tsx:38:22,0.302
Identifier: FormResponse,0.570,0.285,2,../../packages/app-store/salesforce/lib/CrmService.ts:1162:20,0.454
getUTCHours,0.568,0.568,1,../../packages/platform/atoms/availability/atom-api-transformers/transformAtomScheduleForApi.ts:33:9,0.568
Identifier: { name: string; id: numbe,0.565,0.094,6,../../packages/platform/atoms/event-types/wrappers/EventTypeWebWrapper.tsx:213:67,0.238
Identifier: SafeParseSuccess<{ uid: s,0.564,0.282,2,modules/bookings/views/bookings-single-view.getServerSideProps.tsx:63:34,0.367
getIdsFromUserIdsFilter,0.563,0.563,1,../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:176:64,0.563
dispatchCommand,0.561,0.561,1,../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:274:29,0.561
locator,0.557,0.093,6,playwright/booking-pages.e2e.ts:274:10,0.178
Identifier: { username: true; email: ,0.556,0.278,2,../../packages/lib/server/queries/teams/index.ts:126:20,0.476
getUserIdsWhereUserIsOrgAdminOrOwner,0.556,0.556,1,../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:179:94,0.556
Identifier: ({ apiKey }: { apiKey: st,0.555,0.555,1,../../packages/app-store/make/pages/setup/index.tsx:90:26,0.555
